ml;pH;sec;dpH/dml
16.752;1.675;1728.293000;3.240960
16.776;1.678;1730.763000;1.667487
16.800;1.676;1733.234000;0.044444
16.824;1.678;1735.704000;3.533261
16.848;1.679;1738.180000;1.352109
16.872;1.679;1740.652000;1.248693
16.896;1.678;1743.122000;2.164059
16.920;1.681;1745.594000;2.929000
16.944;1.681;1748.064000;1.095704
16.968;1.680;1750.537000;0.733318
16.992;1.681;1753.008000;3.078570
17.016;1.682;1755.479000;0.544433
17.040;1.682;1757.951000;1.397407
17.064;1.684;1760.421000;4.552044
17.088;1.686;1762.897000;1.436723
17.112;1.685;1765.370000;1.017073
17.136;1.685;1767.840000;2.510205
17.160;1.687;1770.311000;2.521316
17.184;1.687;1772.782000;1.780306
17.208;1.685;1775.254000;0.328198
17.232;1.687;1777.726000;4.070003
17.256;1.689;1780.199000;2.390550
17.280;1.689;1782.673000;1.670051
17.304;1.687;1785.144000;0.381189
17.328;1.689;1787.615000;3.311044
17.352;1.690;1790.085000;1.282880
17.376;1.690;1792.557000;1.163224
17.400;1.689;1795.028000;1.976028
17.424;1.691;1797.498000;3.087971
17.448;1.692;1799.969000;0.898272
17.472;1.691;1802.439000;1.266641
17.496;1.693;1804.910000;3.428990
17.520;1.694;1807.381000;0.373497
17.544;1.693;1809.854000;0.564946
17.568;1.693;1812.327000;2.440976
17.592;1.695;1814.802000;4.487943
17.616;1.697;1817.273000;3.757188
17.640;1.698;1819.748000;1.199121
17.664;1.696;1822.221000;2.299098
17.688;1.696;1824.693000;1.468346
17.712;1.697;1827.168000;2.990537
17.736;1.699;1829.639000;2.523026
17.760;1.699;1832.115000;0.890580
17.784;1.698;1834.587000;1.288008
17.808;1.698;1837.059000;3.201644
17.832;1.701;1839.530000;3.981116
17.856;1.701;1842.002000;0.635030
17.880;1.701;1844.474000;0.910238
17.904;1.701;1846.949000;1.794835
17.928;1.703;1849.420000;3.999064
17.952;1.704;1851.896000;1.440996
17.976;1.704;1854.367000;1.407664
18.000;1.703;1856.838000;1.313648
18.024;1.705;1859.311000;3.477707
18.048;1.706;1861.782000;0.628192
18.072;1.704;1864.254000;0.962374
