ml;pH;sec;dpH/dml
7.944;3.827;857.220000;6.847724
7.968;3.831;859.691000;5.618689
7.992;3.832;862.162000;3.676848
8.016;3.834;864.632000;5.299037
8.040;3.836;867.105000;8.086160
8.064;3.840;869.575000;6.218677
8.088;3.841;872.049000;1.302538
8.112;3.842;874.520000;3.338394
8.136;3.844;876.990000;6.597302
8.160;3.847;879.464000;5.100751
8.184;3.848;881.934000;6.848579
8.208;3.853;884.409000;3.995645
8.232;3.852;886.879000;4.522130
8.256;3.856;889.349000;5.240064
8.280;3.856;891.820000;1.047842
8.304;3.857;894.293000;5.157160
8.328;3.860;896.765000;6.338332
8.352;3.863;899.240000;5.020411
8.376;3.865;901.711000;2.724731
8.400;3.865;904.181000;3.032417
8.424;3.867;906.656000;6.540892
8.448;3.870;909.126000;4.587086
8.472;3.871;911.597000;2.422173
8.496;3.872;914.067000;5.860564
8.520;3.876;916.538000;5.525529
8.544;3.877;919.009000;0.770924
8.568;3.876;921.479000;3.671720
8.592;3.880;923.950000;7.312672
8.616;3.882;926.421000;3.493091
8.640;3.883;928.891000;1.999105
8.664;3.884;931.362000;5.615270
8.688;3.887;933.833000;5.999878
8.712;3.889;936.304000;3.922142
8.736;3.884;938.776000;4.730673
8.760;3.885;941.247000;5.750310
8.784;3.889;943.718000;7.170794
8.808;3.891;946.188000;4.898191
8.832;3.893;948.658000;5.446898
8.856;3.896;951.130000;6.796443
8.880;3.899;953.601000;4.797338
8.904;3.900;956.074000;1.646975
8.928;3.900;958.545000;4.325553
8.952;3.903;961.015000;6.428074
8.976;3.905;963.486000;0.905964
9.000;3.904;965.956000;1.282880
9.024;3.906;968.427000;7.436601
9.048;3.910;970.898000;7.236605
9.072;3.912;973.373000;2.651228
9.096;3.912;975.844000;1.365784
9.120;3.914;978.316000;4.741784
9.144;3.916;980.786000;5.358011
9.168;3.918;983.257000;2.380293
9.192;3.918;985.729000;2.229869
9.216;3.920;988.200000;5.887914
9.240;3.923;990.671000;5.486213
9.264;3.924;993.142000;2.103376
9.288;3.925;995.614000;2.353798
9.312;3.926;998.084000;5.379378
9.336;3.929;1000.557000;6.240044
9.360;3.931;1003.029000;1.449543
9.384;3.930;1005.499000;0.499990
9.408;3.932;1007.972000;4.930669
9.432;3.935;1010.445000;6.128080
9.456;3.937;1012.915000;2.313628
9.480;3.936;1015.386000;1.318777
9.504;3.938;1017.860000;4.607599
9.528;3.940;1020.332000;6.248591
9.552;3.943;1022.803000;4.346920
9.576;3.944;1025.274000;1.446979
9.600;3.944;1027.745000;3.870861
9.624;3.947;1030.215000;6.531491
9.648;3.950;1032.688000;3.236686
9.672;3.950;1035.158000;0.200851
9.696;3.950;1037.628000;4.823833
9.720;3.954;1040.100000;5.211860
9.744;3.954;1042.570000;0.512810
9.768;3.954;1045.041000;3.282839
9.792;3.957;1047.511000;6.116969
9.816;3.959;1049.981000;3.352069
9.840;3.960;1052.452000;3.223011
9.864;3.962;1054.922000;5.265705
9.888;3.964;1057.393000;2.476018
9.912;3.964;1059.863000;1.408518
9.936;3.965;1062.334000;5.851163
9.960;3.969;1064.804000;4.968275
9.984;3.970;1067.274000;1.154677
10.008;3.970;1069.745000;3.555483
10.032;3.972;1072.217000;6.293034
10.056;3.975;1074.687000;3.034126
10.080;3.975;1077.158000;1.030748
10.104;3.976;1079.629000;4.564010
10.128;3.979;1082.100000;5.671679
10.152;3.981;1084.575000;3.740949
10.176;3.982;1087.047000;1.492277
10.200;3.982;1089.518000;2.846951
10.224;3.984;1091.991000;6.724649
10.248;3.987;1094.461000;5.138357
10.272;3.988;1096.932000;2.087992
10.296;3.989;1099.403000;2.998230
10.320;3.991;1101.874000;5.481940
10.344;3.994;1104.345000;3.814452
10.368;3.994;1106.816000;1.146131
10.392;3.995;1109.287000;3.291386
10.416;3.997;1111.758000;5.896461
10.440;4.000;1114.232000;5.931503
10.464;4.002;1116.703000;1.917055
10.488;4.001;1119.173000;1.868338
10.512;4.003;1121.643000;5.846035
10.536;4.006;1124.115000;5.334934
