//Comments
											
//Filter test
//Comment
//Data
TimeStamp	P_Misc.rLT0101 [m]	P_Misc.rConT0201 [muS/cm]	P_Misc.rPHT0201 [-]	P_Misc.rConT0301 [muS/cm]	P_Misc.rFT0301 [ml/min]	P_Misc.rPT0301 [bar]	P_Misc.rPT0302 [bar]	P_Misc.rPT0401 [bar]	P_Misc.rFT0401 [ml/min]	P_Misc.rPT0501 [bar]	P_Misc.rConT0501 [muS/cm]	P_Misc.rTT0501 [C]	P_Misc.rPT0601 [bar]	P_Misc.rTT0601 [C]	P_Misc.bPV0201 [1=open]	P_Misc.bPV0301 [1=open]	P_Misc.bPV0302 [1=open]	P_Misc.bPV0303 [1=open]	P_Misc.bPV0501 [1=open]	P_Misc.rCV0301 [%]	P_Misc.rPMP0201 [ml/min]	P_Misc.rPMP0301 [ml/min]	P_Misc.rPMP0401 [%]	P_Misc.rPMP0501 [%]	P_Misc.rFT0301_Avg [ml/min]	P_Misc.rPT0301_Avg [bar]	P_Misc.rPT0302_Avg [bar]	P_Misc.rPT0401_Avg [bar]	P_Misc.rFT0401_Avg [ml/min]	P_Misc.rPT0501_Avg [bar]	P_Misc.rFT0302 [ml/min]	P_Misc.rFT0302_Weight [g]	P_Misc.rFT0501 [ml/min]	P_Misc.rFT0501_Weight [g]	P_Misc.bPV0401 [1=open]	P_Misc.rPHT0301 [-]	P_Misc.rPHT0501 [-]	P_Misc.rConT0302 [muS/cm]	P_Misc.iSystemState [-]
23-11-2021 11:12:18	0.00000	469.19	8.19	2276.68	1223.91	0.000	0.000	0.000	0.00	0.000	503.10	19.47	4.724	22.67	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1221.84	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	40
23-11-2021 11:12:19	0.00000	469.10	8.19	2222.05	1235.39	0.000	0.000	0.000	0.00	0.000	502.76	19.47	4.728	22.67	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1221.79	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	40
23-11-2021 11:12:20	0.00000	468.86	8.19	2214.42	1230.26	0.000	0.000	0.000	0.00	0.000	503.01	19.46	4.736	22.67	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1221.55	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	40
23-11-2021 11:12:21	0.00000	467.79	8.19	2150.03	1221.23	0.000	0.000	0.000	0.00	0.000	502.91	19.47	4.736	22.68	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1221.25	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	40
23-11-2021 11:12:22	0.00000	467.06	8.19	2110.05	1227.45	0.000	0.000	0.000	0.00	0.000	502.67	19.47	4.737	22.67	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1221.50	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	40
23-11-2021 11:12:23	0.00000	466.87	8.18	2069.16	1221.47	0.000	0.000	0.000	0.00	0.000	502.76	19.48	4.743	22.68	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1221.68	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	40
23-11-2021 11:12:24	0.00000	466.99	8.18	2005.98	1225.50	0.000	0.000	0.000	0.00	0.000	502.98	19.48	4.773	22.68	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1221.81	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	40
23-11-2021 11:12:25	0.00000	466.29	8.18	1989.20	1234.78	0.000	0.000	0.000	0.00	0.000	504.17	19.48	4.730	22.67	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1222.05	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	40
23-11-2021 11:12:26	0.00000	466.08	8.17	1913.51	1226.72	0.000	0.000	0.000	0.00	0.000	504.44	19.47	4.723	22.67	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1221.85	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	40
23-11-2021 11:12:27	0.00000	464.61	8.17	1884.52	1223.91	0.000	0.000	0.000	0.00	0.000	504.47	19.48	4.728	22.67	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1221.88	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	40
23-11-2021 11:12:28	0.00000	464.61	8.17	1817.38	1230.51	0.000	0.000	0.000	0.00	0.000	504.59	19.48	4.729	22.67	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1222.26	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	40
